latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.308,-39.842,312.6,1.8,1.3,10/19/2018,1640,A,35,6.0NRT,280.6,9.7,D
-14.35,-41.226,376.4,1.4,1.2,10/19/2018,1640,A,100,6.0NRT,303.8,206.4,D
-14.352,-41.24,364.6,1.4,1.2,10/19/2018,1640,A,100,6.0NRT,305.9,138.5,D
-14.362,-42.337,385.4,1.2,1.1,10/19/2018,1640,A,100,6.0NRT,308.4,218.3,D
-14.363,-42.348,372.2,1.2,1.1,10/19/2018,1640,A,100,6.0NRT,306.9,148.3,D
-13.915,-41.252,321.4,1.5,1.2,10/19/2018,1640,A,59,6.0NRT,289.8,15.2,D
-38.957,-60.838,309.4,1.1,1.1,10/19/2018,1815,A,68,6.0NRT,290.3,9.3,D
-35.854,-71.595,309.8,1.9,1.3,10/19/2018,1815,A,32,6.0NRT,294.9,12.6,D
-32.853,-60.165,323.2,1.6,1.2,10/19/2018,1815,A,78,6.0NRT,294.6,32.6,D
-32.856,-60.181,324.4,1.6,1.2,10/19/2018,1815,A,79,6.0NRT,294.5,35,D
-32.854,-60.17,325.9,1.6,1.2,10/19/2018,1815,A,62,6.0NRT,295.3,34.3,D
-32.826,-65.102,379.1,1,1,10/19/2018,1815,A,100,6.0NRT,296.5,0,D
-32.713,-64.955,342.5,1,1,10/19/2018,1815,A,88,6.0NRT,299.8,41.7,D
-32.715,-64.966,339.7,1,1,10/19/2018,1815,A,74,6.0NRT,302.8,34.7,D
-32.717,-64.977,355.5,1,1,10/19/2018,1815,A,98,6.0NRT,307.8,65.3,D
-16.808,-67.817,329.3,1.1,1,10/19/2018,1820,A,79,6.0NRT,300.9,18.2,D
-16.538,-67.191,319.3,1.1,1.1,10/19/2018,1820,A,68,6.0NRT,301.7,11.2,D
-15.862,-65.393,350,1.5,1.2,10/19/2018,1820,A,95,6.0NRT,296.1,91.7,D
-15.811,-67.507,322.4,1.1,1.1,10/19/2018,1820,A,0,6.0NRT,288.4,17,D
-15.464,-67.868,364.1,1.1,1,10/19/2018,1820,A,94,6.0NRT,290,103.8,D
-15.453,-67.859,326.9,1.1,1,10/19/2018,1820,A,71,6.0NRT,297,20.1,D
-15.454,-67.869,326.8,1.1,1,10/19/2018,1820,A,75,6.0NRT,294.9,20.4,D
-15.449,-68.146,311.8,1.1,1,10/19/2018,1820,A,52,6.0NRT,289.3,5.8,D
-15.41,-68.129,315.9,1.1,1,10/19/2018,1820,A,63,6.0NRT,293.6,8,D
-15.392,-68.07,327.8,1.1,1,10/19/2018,1820,A,80,6.0NRT,295.6,20.4,D
-14.909,-66.338,323.1,1.3,1.1,10/19/2018,1820,A,49,6.0NRT,300.8,12.7,D
-14.96,-66.851,334.1,1.2,1.1,10/19/2018,1820,A,85,6.0NRT,304.9,24.1,D
-14.962,-66.862,332.3,1.2,1.1,10/19/2018,1820,A,83,6.0NRT,304.9,21.3,D
-14.961,-66.856,333.7,1.2,1.1,10/19/2018,1820,A,84,6.0NRT,305.6,24,D
-14.869,-66.658,328.3,1.3,1.1,10/19/2018,1820,A,79,6.0NRT,302.8,18.5,D
-14.773,-66.124,328.9,1.4,1.2,10/19/2018,1820,A,79,6.0NRT,302.5,21,D
-14.775,-66.136,334.3,1.4,1.2,10/19/2018,1820,A,84,6.0NRT,303.2,32.1,D
-14.762,-66.125,327.8,1.4,1.2,10/19/2018,1820,A,77,6.0NRT,304.3,18.1,D
-14.764,-66.138,336.7,1.4,1.2,10/19/2018,1820,A,86,6.0NRT,303.6,37.2,D
-14.842,-66.753,325.6,1.3,1.1,10/19/2018,1820,A,75,6.0NRT,304.1,10.7,D
-14.357,-63.973,328.3,2,1.4,10/19/2018,1820,A,79,6.0NRT,294,44.2,D
-14.83,-66.873,326.5,1.2,1.1,10/19/2018,1820,A,55,6.0NRT,302.8,10.8,D
-14.626,-65.794,348.3,1.5,1.2,10/19/2018,1820,A,94,6.0NRT,305.6,73.9,D
-14.639,-65.874,337.2,1.4,1.2,10/19/2018,1820,A,86,6.0NRT,303.1,42.9,D
-14.792,-66.891,361.1,1.2,1.1,10/19/2018,1820,A,100,6.0NRT,303.2,102.6,D
-14.794,-66.903,331.8,1.2,1.1,10/19/2018,1820,A,82,6.0NRT,300.6,25.1,D
-14.607,-65.811,330.3,1.5,1.2,10/19/2018,1820,A,60,6.0NRT,305.8,18.9,D
-14.783,-66.893,363,1.2,1.1,10/19/2018,1820,A,100,6.0NRT,304.2,109.4,D
-14.784,-66.904,349.4,1.2,1.1,10/19/2018,1820,A,94,6.0NRT,301.3,65.7,D
-14.782,-66.887,332.2,1.2,1.1,10/19/2018,1820,A,82,6.0NRT,303.2,20.6,D
-14.783,-66.898,362.4,1.2,1.1,10/19/2018,1820,A,100,6.0NRT,304.7,106.3,D
-14.602,-65.804,341.1,1.5,1.2,10/19/2018,1820,A,89,6.0NRT,304.4,47.1,D
-14.773,-66.9,337.5,1.2,1.1,10/19/2018,1820,A,87,6.0NRT,302.3,33.6,D
-14.733,-66.705,336.8,1.3,1.1,10/19/2018,1820,A,75,6.0NRT,303,28.8,D
-14.735,-66.717,339,1.3,1.1,10/19/2018,1820,A,83,6.0NRT,303.9,34.5,D
-14.725,-66.719,342.4,1.3,1.1,10/19/2018,1820,A,78,6.0NRT,305.4,42.8,D
-14.386,-66.325,332.1,1.4,1.2,10/19/2018,1820,A,58,6.0NRT,304,24.2,D
-14.375,-66.326,332,1.4,1.2,10/19/2018,1820,A,36,6.0NRT,307.2,23.6,D
-14.488,-67.106,327,1.2,1.1,10/19/2018,1820,A,62,6.0NRT,299.5,18.8,D
-14.478,-67.108,328.4,1.2,1.1,10/19/2018,1820,A,78,6.0NRT,300.2,21.1,D
-13.838,-63.478,322.1,2.2,1.4,10/19/2018,1820,A,51,6.0NRT,291,29.4,D
-13.841,-63.482,321.8,2.2,1.4,10/19/2018,1820,A,71,6.0NRT,291.2,32.6,D
-14.321,-67.019,327.8,1.2,1.1,10/19/2018,1820,A,53,6.0NRT,303.4,14.5,D
-14.322,-67.031,328.9,1.2,1.1,10/19/2018,1820,A,65,6.0NRT,303.3,17.8,D
-14.197,-67.01,341.5,1.2,1.1,10/19/2018,1820,A,90,6.0NRT,307.4,38.2,D
-14.199,-67.022,377.9,1.2,1.1,10/19/2018,1820,A,87,6.0NRT,310.9,173.4,D
-14.191,-67.035,335.3,1.2,1.1,10/19/2018,1820,A,80,6.0NRT,306.2,24.2,D
-14.218,-67.272,322.2,1.2,1.1,10/19/2018,1820,A,44,6.0NRT,300.4,12.1,D
-13.975,-66.501,328.5,1.3,1.1,10/19/2018,1820,A,53,6.0NRT,304.6,19.1,D
-13.457,-63.387,324.8,2.3,1.5,10/19/2018,1820,A,77,6.0NRT,286.9,46.9,D
-13.461,-63.407,317.9,2.3,1.5,10/19/2018,1820,A,53,6.0NRT,289.6,23,D
-13.447,-63.41,325.7,2.3,1.5,10/19/2018,1820,A,66,6.0NRT,289.2,44.8,D
-13.451,-63.431,328.3,2.3,1.5,10/19/2018,1820,A,77,6.0NRT,290.1,52.6,D
-13.979,-66.663,327.7,1.3,1.1,10/19/2018,1820,A,26,6.0NRT,301.7,17.3,D
-13.36,-63.295,327.1,2.3,1.5,10/19/2018,1820,A,76,6.0NRT,287.7,55.4,D
-13.347,-63.298,322.9,2.3,1.5,10/19/2018,1820,A,71,6.0NRT,288.6,37.7,D
-13.363,-63.302,326.8,2.3,1.5,10/19/2018,1820,A,79,6.0NRT,287.7,56.5,D
-13.919,-66.741,330.9,1.3,1.1,10/19/2018,1820,A,78,6.0NRT,301.2,21.7,D
-13.35,-63.304,317.2,2.3,1.5,10/19/2018,1820,A,58,6.0NRT,288.4,22.5,D
-13.909,-66.743,324.4,1.3,1.1,10/19/2018,1820,A,26,6.0NRT,300.6,11,D
-13.333,-63.285,326.8,2.3,1.5,10/19/2018,1820,A,79,6.0NRT,289.4,55.1,D
-13.337,-63.307,340.7,2.3,1.5,10/19/2018,1820,A,90,6.0NRT,289.3,121.6,D
-13.889,-66.88,336.8,1.3,1.1,10/19/2018,1820,A,59,6.0NRT,300.1,39,D
-13.879,-66.881,332.1,1.3,1.1,10/19/2018,1820,A,0,6.0NRT,297.1,27,D
-13.881,-66.893,374.1,1.3,1.1,10/19/2018,1820,A,94,6.0NRT,299.6,167.8,D
-13.871,-66.895,337.2,1.3,1.1,10/19/2018,1820,A,51,6.0NRT,300.4,33.4,D
-13.873,-66.906,332.9,1.3,1.1,10/19/2018,1820,A,21,6.0NRT,300.6,24.2,D
-13.878,-66.941,341.1,1.3,1.1,10/19/2018,1820,A,84,6.0NRT,304.1,41,D
-13.865,-66.92,340,1.3,1.1,10/19/2018,1820,A,89,6.0NRT,303.8,38.9,D
-13.867,-66.931,339.4,1.3,1.1,10/19/2018,1820,A,88,6.0NRT,305.1,36.6,D
-13.868,-66.943,356.5,1.3,1.1,10/19/2018,1820,A,92,6.0NRT,305.7,87.3,D
-13.865,-66.913,331.3,1.3,1.1,10/19/2018,1820,A,52,6.0NRT,302.2,19,D
-13.867,-66.925,336.7,1.3,1.1,10/19/2018,1820,A,87,6.0NRT,304.3,31,D
-13.868,-66.936,345.2,1.3,1.1,10/19/2018,1820,A,92,6.0NRT,307.4,51.9,D
-13.222,-63.085,327.1,2.4,1.5,10/19/2018,1820,A,36,6.0NRT,289.8,59.2,D
-13.895,-67.304,318.2,1.2,1.1,10/19/2018,1820,A,52,6.0NRT,296.2,9.6,D
-13.811,-66.898,336.6,1.3,1.1,10/19/2018,1820,A,85,6.0NRT,300.9,35.4,D
-13.799,-66.888,330.9,1.3,1.1,10/19/2018,1820,A,76,6.0NRT,299.3,25.8,D
-13.801,-66.9,340.7,1.3,1.1,10/19/2018,1820,A,89,6.0NRT,302,44.8,D
-13.789,-66.89,350.7,1.3,1.1,10/19/2018,1820,A,83,6.0NRT,298.8,77.1,D
-13.791,-66.902,337,1.3,1.1,10/19/2018,1820,A,87,6.0NRT,298.9,39,D
-14.082,-68.984,314.3,1,1,10/19/2018,1820,A,62,6.0NRT,289.2,10.3,D
-14.084,-68.994,315.1,1,1,10/19/2018,1820,A,69,6.0NRT,289,10.9,D
-13.965,-68.998,310.8,1,1,10/19/2018,1820,A,51,6.0NRT,288.3,6.2,D
-13.967,-69.008,311,1,1,10/19/2018,1820,A,36,6.0NRT,289.1,6.3,D
-13.921,-69.138,309.9,1,1,10/19/2018,1820,A,59,6.0NRT,281.7,8.1,D
-13.698,-67.958,320.4,1.1,1.1,10/19/2018,1820,A,39,6.0NRT,289.4,9.8,D
-13.703,-67.989,323.8,1.1,1.1,10/19/2018,1820,A,74,6.0NRT,292.6,13,D
-13.605,-68.501,324.8,1.1,1,10/19/2018,1820,A,38,6.0NRT,275,20.3,D
-13.17,-66.928,337.7,1.3,1.1,10/19/2018,1820,A,87,6.0NRT,298,39.2,D
-13.172,-66.94,325.9,1.3,1.1,10/19/2018,1820,A,76,6.0NRT,298.6,15.9,D
-13.158,-66.918,334.8,1.3,1.1,10/19/2018,1820,A,80,6.0NRT,296.6,31,D
-13.16,-66.93,340.3,1.3,1.1,10/19/2018,1820,A,89,6.0NRT,301,43.3,D
-13.162,-66.942,354.9,1.3,1.1,10/19/2018,1820,A,97,6.0NRT,300,87.1,D
-13.164,-66.954,329.7,1.3,1.1,10/19/2018,1820,A,80,6.0NRT,298.8,21.6,D
-13.148,-66.92,326.5,1.3,1.1,10/19/2018,1820,A,52,6.0NRT,297.3,16.5,D
-13.15,-66.932,347.4,1.3,1.1,10/19/2018,1820,A,93,6.0NRT,300.2,63.1,D
-13.152,-66.943,351.1,1.3,1.1,10/19/2018,1820,A,95,6.0NRT,300.8,75,D
-13.142,-66.945,327.3,1.3,1.1,10/19/2018,1820,A,78,6.0NRT,298.1,18.6,D
-12.934,-68.035,328.9,1.1,1.1,10/19/2018,1820,A,39,6.0NRT,281.4,22.2,D
-12.93,-68.031,326.4,1.1,1.1,10/19/2018,1820,A,54,6.0NRT,277.9,22.2,D
-12.931,-68.041,326,1.1,1.1,10/19/2018,1820,A,47,6.0NRT,279.2,21.7,D
-13.262,-70.304,312,1,1,10/19/2018,1820,A,61,6.0NRT,293.8,5.9,D
-13.263,-70.313,312.3,1,1,10/19/2018,1820,A,59,6.0NRT,293.7,5.9,D
-13.268,-70.349,314.9,1,1,10/19/2018,1820,A,67,6.0NRT,294.9,7.6,D
-12.922,-68.043,318.7,1.1,1.1,10/19/2018,1820,A,64,6.0NRT,276,14.9,D
-12.923,-68.053,320.7,1.1,1.1,10/19/2018,1820,A,62,6.0NRT,278,17.5,D
-13.262,-70.435,308.4,1,1,10/19/2018,1820,A,22,6.0NRT,288.3,3.5,D
-12.91,-68.098,324,1.1,1.1,10/19/2018,1820,A,55,6.0NRT,276.5,19.4,D
-12.912,-68.108,330.3,1.1,1.1,10/19/2018,1820,A,82,6.0NRT,279.5,28.6,D
-12.917,-68.139,323,1.1,1.1,10/19/2018,1820,A,42,6.0NRT,272.4,16.5,D
-12.918,-68.149,326.2,1.1,1.1,10/19/2018,1820,A,59,6.0NRT,271.6,21.5,D
-13.253,-70.436,315.4,1,1,10/19/2018,1820,A,68,6.0NRT,290.8,9,D
-13.185,-70.343,334.7,1,1,10/19/2018,1820,A,87,6.0NRT,297.2,27,D
-13.186,-70.352,322.1,1,1,10/19/2018,1820,A,77,6.0NRT,297.1,12.1,D
-13.188,-70.362,318,1,1,10/19/2018,1820,A,72,6.0NRT,296.5,8.5,D
-12.207,-64.873,320.6,1.9,1.3,10/19/2018,1820,A,72,6.0NRT,291.4,21.9,D
-12.866,-69.603,315,1,1,10/19/2018,1820,A,61,6.0NRT,296.7,6.2,D
-12.867,-69.612,337.4,1,1,10/19/2018,1820,A,88,6.0NRT,298.2,32.9,D
-12.778,-69.379,347,1,1,10/19/2018,1820,A,93,6.0NRT,299.6,50.4,D
-12.895,-70.309,316.3,1,1,10/19/2018,1820,A,18,6.0NRT,298.5,6.4,D
-12.921,-70.492,314.7,1,1,10/19/2018,1820,A,58,6.0NRT,296.6,6.1,D
-12.854,-70.091,317.9,1,1,10/19/2018,1820,A,23,6.0NRT,297.9,7.5,D
-12.769,-69.567,320.2,1,1,10/19/2018,1820,A,60,6.0NRT,300.7,8.3,D
-12.844,-70.083,319,1,1,10/19/2018,1820,A,40,6.0NRT,298.5,9,D
-12.845,-70.092,320.4,1,1,10/19/2018,1820,A,61,6.0NRT,298.2,10.4,D
-12.738,-69.477,341.5,1,1,10/19/2018,1820,A,90,6.0NRT,299.6,35.7,D
-12.729,-69.478,349.9,1,1,10/19/2018,1820,A,95,6.0NRT,301.1,52.6,D
-12.804,-69.995,325.7,1,1,10/19/2018,1820,A,79,6.0NRT,298.9,16.6,D
-12.527,-69.107,323.5,1,1,10/19/2018,1820,A,71,6.0NRT,300.5,11.3,D
-11.741,-64.915,311.9,1.9,1.3,10/19/2018,1820,A,22,6.0NRT,281.2,12.9,D
-12.498,-71.149,310.4,1,1,10/19/2018,1820,A,38,6.0NRT,293.6,5.2,D
-12.619,-73.241,309.3,1.2,1.1,10/19/2018,1820,A,51,6.0NRT,294.5,5.5,D
-12.225,-74.116,313.6,1.4,1.2,10/19/2018,1820,A,60,6.0NRT,291.5,11.6,D
-12.227,-74.11,316.7,1.4,1.2,10/19/2018,1820,A,66,6.0NRT,290.5,14.9,D
-11,-68.447,323.8,1.1,1.1,10/19/2018,1820,A,38,6.0NRT,298,12.1,D
-10.929,-69.392,349.5,1,1,10/19/2018,1820,A,95,6.0NRT,289.3,58.9,D
-10.937,-69.449,318.8,1,1,10/19/2018,1820,A,61,6.0NRT,287.6,11.6,D
-10.874,-69.131,318.9,1.1,1,10/19/2018,1820,A,65,6.0NRT,287.5,11.5,D
-10.936,-69.619,312,1,1,10/19/2018,1820,A,49,6.0NRT,286.2,6.9,D
-10.938,-69.628,317.1,1,1,10/19/2018,1820,A,68,6.0NRT,285.1,11.5,D
-10.801,-68.829,316,1.1,1,10/19/2018,1820,A,17,6.0NRT,282.7,8.8,D
-10.773,-68.71,344.7,1.1,1.1,10/19/2018,1820,A,92,6.0NRT,289.4,55,D
-10.775,-68.72,368,1.1,1.1,10/19/2018,1820,A,100,6.0NRT,285.7,123.1,D
-10.853,-69.37,331.5,1.1,1,10/19/2018,1820,A,85,6.0NRT,287.4,27.4,D
-10.859,-69.408,323.8,1,1,10/19/2018,1820,A,78,6.0NRT,286.3,17.1,D
-10.821,-69.527,310,1,1,10/19/2018,1820,A,54,6.0NRT,279.1,8,D
-10.738,-69.028,335.2,1.1,1,10/19/2018,1820,A,87,6.0NRT,289.5,32.8,D
-11.249,-74.366,313.8,1.4,1.2,10/19/2018,1820,A,42,6.0NRT,296.9,12.2,D
-11.252,-74.359,313.7,1.4,1.2,10/19/2018,1820,A,45,6.0NRT,295.9,10.6,D
-11.19,-74.371,336,1.4,1.2,10/19/2018,1820,A,88,6.0NRT,299.7,45.4,D
-11.192,-74.382,327.1,1.4,1.2,10/19/2018,1820,A,82,6.0NRT,299.1,27.6,D
-11.198,-74.508,319.4,1.4,1.2,10/19/2018,1820,A,63,6.0NRT,296.7,17.5,D
-11.199,-74.521,327.4,1.4,1.2,10/19/2018,1820,A,82,6.0NRT,297.1,31.1,D
-11.172,-74.396,313.1,1.4,1.2,10/19/2018,1820,A,46,6.0NRT,296.2,10.1,D
-11.038,-73.688,319.5,1.2,1.1,10/19/2018,1820,A,75,6.0NRT,295.8,15.4,D
-10.829,-73.425,324,1.2,1.1,10/19/2018,1820,A,79,6.0NRT,294.1,21.5,D
-10.971,-74.637,315,1.4,1.2,10/19/2018,1820,A,56,6.0NRT,297.6,11,D
-11.062,-75.332,311.7,1.6,1.2,10/19/2018,1820,A,24,6.0NRT,293.8,11.7,D
-10.923,-74.877,316.7,1.5,1.2,10/19/2018,1825,A,40,6.0NRT,299,12.1,D
-10.619,-73.445,313.9,1.2,1.1,10/19/2018,1825,A,55,6.0NRT,295.7,7.5,D
-10.689,-73.97,311,1.3,1.1,10/19/2018,1825,A,54,6.0NRT,294.2,7.3,D
-10.483,-75.618,325.3,1.6,1.3,10/19/2018,1825,A,82,6.0NRT,291.2,41.2,D
-10.459,-75.609,313.3,1.6,1.3,10/19/2018,1825,A,50,6.0NRT,296.4,15.9,D
-10.46,-75.621,330.2,1.6,1.3,10/19/2018,1825,A,86,6.0NRT,295.2,53.6,D
-9.264,-74.206,326.2,1.3,1.1,10/19/2018,1825,A,82,6.0NRT,296.3,26.2,D
-9.174,-73.69,319.4,1.2,1.1,10/19/2018,1825,A,74,6.0NRT,296.4,15.5,D
-9.175,-73.701,313.3,1.2,1.1,10/19/2018,1825,A,56,6.0NRT,295.6,8.5,D
-7.452,-63.131,312.1,3.1,1.7,10/19/2018,1825,A,62,6.0NRT,285.3,26.7,D
-9.073,-73.764,323,1.2,1.1,10/19/2018,1825,A,78,6.0NRT,296.2,19,D
-9.074,-73.775,316.2,1.2,1.1,10/19/2018,1825,A,70,6.0NRT,296.5,10.7,D
-7.453,-63.139,318.8,3.1,1.7,10/19/2018,1825,A,73,6.0NRT,285.6,57,D
-9.138,-75.147,312.7,1.4,1.2,10/19/2018,1825,A,64,6.0NRT,293.2,10.4,D
-8.98,-74.663,337.4,1.3,1.1,10/19/2018,1825,A,89,6.0NRT,296.8,48.5,D
-8.981,-74.675,321.7,1.3,1.1,10/19/2018,1825,A,77,6.0NRT,295.9,17.6,D
-8.813,-73.808,315.8,1.2,1.1,10/19/2018,1825,A,68,6.0NRT,293.7,9.7,D
-8.814,-73.819,328.9,1.2,1.1,10/19/2018,1825,A,83,6.0NRT,297.2,27.3,D
-8.927,-74.788,318.6,1.4,1.2,10/19/2018,1825,A,21,6.0NRT,293.8,12.3,D
-8.909,-74.815,320.2,1.4,1.2,10/19/2018,1825,A,75,6.0NRT,293.7,16.7,D
-8.383,-73.801,313.6,1.2,1.1,10/19/2018,1825,A,46,6.0NRT,294.9,9,D
-8.508,-75.111,321.7,1.4,1.2,10/19/2018,1825,A,78,6.0NRT,294,21.5,D
-8.509,-75.124,320.7,1.4,1.2,10/19/2018,1825,A,77,6.0NRT,293.7,20.1,D
-8.502,-75.119,328.4,1.4,1.2,10/19/2018,1825,A,72,6.0NRT,294,33.9,D
-6.483,-75.739,320.5,1.5,1.2,10/19/2018,1825,A,57,6.0NRT,286,20.9,D
-6.484,-75.752,382.2,1.5,1.2,10/19/2018,1825,A,100,6.0NRT,295.3,275.3,D
-6.486,-75.765,331.6,1.5,1.2,10/19/2018,1825,A,66,6.0NRT,293.1,43.9,D
-6.481,-75.758,363.4,1.5,1.2,10/19/2018,1825,A,75,6.0NRT,286.5,156.2,D
-6.345,-76.001,311.9,1.5,1.2,10/19/2018,1825,A,64,6.0NRT,294.9,10,D
-6.309,-75.915,322,1.5,1.2,10/19/2018,1825,A,78,6.0NRT,294.8,25.4,D
-6.311,-75.929,322.6,1.5,1.2,10/19/2018,1825,A,79,6.0NRT,295.3,26.3,D
-6.271,-75.879,338.2,1.5,1.2,10/19/2018,1825,A,90,6.0NRT,290.9,64.6,D
-6.154,-76.026,338.5,1.5,1.2,10/19/2018,1825,A,90,6.0NRT,295.9,62.8,D
-6.156,-76.039,358.8,1.5,1.2,10/19/2018,1825,A,99,6.0NRT,298.3,140.2,D
-6.153,-76.031,360.6,1.5,1.2,10/19/2018,1825,A,100,6.0NRT,297.4,149.1,D
-6.154,-76.045,339.7,1.5,1.2,10/19/2018,1825,A,90,6.0NRT,297.1,66,D
-6.144,-76.046,322.1,1.5,1.2,10/19/2018,1825,A,63,6.0NRT,295.8,26.3,D
-6.145,-76.06,326.1,1.5,1.2,10/19/2018,1825,A,82,6.0NRT,294.9,33.5,D
-6.089,-76.222,313.7,1.6,1.2,10/19/2018,1825,A,55,6.0NRT,294.3,13,D
-6.024,-75.772,324,1.4,1.2,10/19/2018,1825,A,79,6.0NRT,290.7,30.4,D
-6.026,-75.785,308.4,1.4,1.2,10/19/2018,1825,A,36,6.0NRT,289.6,7.9,D
-6.086,-76.215,315.8,1.6,1.2,10/19/2018,1825,A,70,6.0NRT,294.2,16.7,D
-5.909,-76.424,308.3,1.6,1.2,10/19/2018,1825,A,44,6.0NRT,289.4,11.8,D
-5.78,-75.965,317.6,1.5,1.2,10/19/2018,1825,A,73,6.0NRT,288.2,18.8,D
-5.644,-75.026,312.4,1.3,1.1,10/19/2018,1825,A,57,6.0NRT,295.9,7,D
-5.777,-75.97,318.1,1.5,1.2,10/19/2018,1825,A,74,6.0NRT,289.6,20.8,D
-5.721,-75.884,316.3,1.5,1.2,10/19/2018,1825,A,68,6.0NRT,278.1,19.9,D
-5.539,-74.932,312.4,1.3,1.1,10/19/2018,1825,A,65,6.0NRT,296.6,7,D
-4.414,-73.552,327.5,1.1,1,10/19/2018,1825,A,82,6.0NRT,297.2,21,D
-4.415,-73.561,346.4,1.1,1,10/19/2018,1825,A,94,6.0NRT,298.2,52.8,D
-4.008,-71.224,327.6,1,1,10/19/2018,1825,A,80,6.0NRT,296.7,19.5,D
-3.919,-71.826,320.5,1,1,10/19/2018,1825,A,73,6.0NRT,298.4,11.2,D
-4.102,-73.49,319.2,1,1,10/19/2018,1825,A,51,6.0NRT,296.8,9.9,D
-4.107,-73.528,316.2,1,1,10/19/2018,1825,A,69,6.0NRT,296.3,8.3,D
-4.093,-73.492,323.4,1,1,10/19/2018,1825,A,76,6.0NRT,296.9,14.2,D
-4.013,-73.452,313.9,1,1,10/19/2018,1825,A,39,6.0NRT,298.1,5.2,D
-4.008,-73.482,312.4,1,1,10/19/2018,1825,A,60,6.0NRT,297.9,5.2,D
-3.68,-71.76,312.5,1,1,10/19/2018,1825,A,41,6.0NRT,296.7,4.5,D
-4.147,-80.221,308.7,3,1.6,10/19/2018,1825,A,55,6.0NRT,287.2,18,D
-3.94,-79.912,321.9,2.8,1.6,10/19/2018,1825,A,78,6.0NRT,291.3,66.9,D
-3.934,-79.891,309,2.8,1.6,10/19/2018,1825,A,46,6.0NRT,290.6,18.9,D
-3.937,-79.917,319.8,2.8,1.6,10/19/2018,1825,A,75,6.0NRT,291.7,57.4,D
-3.876,-80.006,314.2,2.8,1.6,10/19/2018,1825,A,68,6.0NRT,293,30.8,D
-3.87,-79.989,312,2.8,1.6,10/19/2018,1825,A,62,6.0NRT,293.5,23.7,D
-3.874,-80.015,312.4,2.8,1.6,10/19/2018,1825,A,63,6.0NRT,293.5,23.6,D
-0.872,-76.877,312.3,1.5,1.2,10/19/2018,1825,A,48,6.0NRT,294.4,11.8,D
-0.09,-76.617,317,1.4,1.2,10/19/2018,1825,A,73,6.0NRT,295.1,13.2,D
0.107,-76.651,310.6,1.4,1.2,10/19/2018,1825,A,45,6.0NRT,294.8,6.8,D
0.388,-76.612,315.3,1.3,1.1,10/19/2018,1825,A,68,6.0NRT,295.6,11.2,D
0.507,-76.217,313.3,1.3,1.1,10/19/2018,1825,A,63,6.0NRT,296.9,7.3,D
0.46,-76.55,315.2,1.3,1.1,10/19/2018,1825,A,68,6.0NRT,296.9,10.2,D
0.471,-76.753,315.6,1.4,1.2,10/19/2018,1825,A,69,6.0NRT,294.2,11.8,D
0.505,-76.66,312.9,1.3,1.1,10/19/2018,1825,A,53,6.0NRT,291.9,9.2,D
0.607,-76.091,309.8,1.2,1.1,10/19/2018,1825,A,51,6.0NRT,291.5,6.4,D
0.592,-76.69,316.2,1.3,1.1,10/19/2018,1825,A,70,6.0NRT,295.6,13.2,D
0.591,-76.702,315.1,1.3,1.2,10/19/2018,1825,A,68,6.0NRT,295.8,12,D
0.585,-76.738,312.7,1.4,1.2,10/19/2018,1825,A,51,6.0NRT,295.3,8.3,D
0.596,-76.739,313.1,1.4,1.2,10/19/2018,1825,A,56,6.0NRT,293.1,9.5,D
0.644,-76.679,313.5,1.3,1.1,10/19/2018,1825,A,58,6.0NRT,295.4,8.3,D
0.643,-76.691,313.2,1.3,1.1,10/19/2018,1825,A,50,6.0NRT,294.2,8.7,D
0.763,-76.434,310.5,1.3,1.1,10/19/2018,1825,A,41,6.0NRT,293.1,6.6,D
0.877,-76.204,314.1,1.2,1.1,10/19/2018,1825,A,52,6.0NRT,294.9,10,D
1.015,-76.036,316.9,1.2,1.1,10/19/2018,1825,A,69,6.0NRT,297.2,11.7,D
0.953,-79.006,310,2,1.4,10/19/2018,1825,A,19,6.0NRT,289.7,14.4,D
1.82,-73.856,317.5,1,1,10/19/2018,1825,A,40,6.0NRT,300.5,8.2,D
1.07,-79.174,317.2,2,1.4,10/19/2018,1825,A,65,6.0NRT,295.2,19.2,D
1.901,-74.184,319.8,1,1,10/19/2018,1825,A,72,6.0NRT,299.5,9.7,D
2.223,-72.387,316.1,1,1,10/19/2018,1825,A,64,6.0NRT,296.4,8.1,D
1.908,-75.161,318.8,1.1,1,10/19/2018,1825,A,71,6.0NRT,300.4,11.1,D
2.154,-73.838,314.4,1,1,10/19/2018,1825,A,61,6.0NRT,297.3,4.9,D
2.65,-72.168,334.1,1.1,1,10/19/2018,1825,A,65,6.0NRT,295.1,29.1,D
3.129,-71.895,329.1,1.1,1,10/19/2018,1825,A,81,6.0NRT,296.2,21.4,D
3.128,-71.905,321.2,1.1,1,10/19/2018,1825,A,71,6.0NRT,296.2,11.4,D
4.221,-72.114,326,1.1,1,10/19/2018,1825,A,77,6.0NRT,298.7,16.3,D
4.22,-72.124,327,1.1,1,10/19/2018,1825,A,78,6.0NRT,299.7,17.3,D
4.188,-72.604,318.9,1.1,1,10/19/2018,1825,A,51,6.0NRT,296.7,10.2,D
5.017,-70.465,318,1.4,1.2,10/19/2018,1825,A,66,6.0NRT,295.5,8.6,D
