latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,incendio,fecha,temperatura,humedad,pr_atm,temp_min,temp_max
-32.755,-65.056,346.4,1.1,1.1,10/19/2018,300,T,100,6.0NRT,291.7,65.0,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.744,-65.046,330.6,1.1,1.1,10/19/2018,300,T,100,6.0NRT,289.8,34.6,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.746,-65.058,341.4,1.1,1.1,10/19/2018,300,T,100,6.0NRT,290.3,54.8,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.747,-65.07,305.6,1.1,1.1,10/19/2018,300,T,65,6.0NRT,288.3,8.9,N,0,2018-10-19,292.721,77,938.74,292.721,292.721
-32.724000000000004,-64.962,323.7,1.1,1.1,10/19/2018,300,T,98,6.0NRT,283.1,27.7,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.727,-64.987,312.8,1.1,1.1,10/19/2018,300,T,61,6.0NRT,284.0,12.5,N,0,2018-10-19,292.721,77,938.74,292.721,292.721
-32.729,-64.999,308.0,1.1,1.1,10/19/2018,300,T,10,6.0NRT,282.8,7.4,N,0,2018-10-19,292.721,77,938.74,292.721,292.721
-32.716,-64.977,351.0,1.1,1.1,10/19/2018,300,T,100,6.0NRT,289.9,75.3,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.718,-64.98899999999999,397.5,1.1,1.1,10/19/2018,300,T,100,6.0NRT,298.1,277.6,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.719,-65.001,351.0,1.1,1.1,10/19/2018,300,T,100,6.0NRT,286.8,73.5,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.713,-64.983,360.2,1.1,1.1,10/19/2018,300,T,100,6.0NRT,290.3,104.1,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.715,-64.995,362.6,1.1,1.1,10/19/2018,300,T,100,6.0NRT,289.7,111.2,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-32.716,-65.007,319.8,1.1,1.1,10/19/2018,300,T,99,6.0NRT,283.9,22.2,N,1,2018-10-19,292.721,77,938.74,292.721,292.721
-29.983,-60.68600000000001,305.5,1.1,1.1,10/19/2018,300,T,65,6.0NRT,292.9,7.7,N,0,2018-10-19,299.621,52,1022.08,299.621,299.621
-29.289,-60.819,313.3,1.1,1.1,10/19/2018,300,T,87,6.0NRT,294.0,13.4,N,1,2018-10-19,300.721,48,1021.18,300.721,300.721
-29.261,-62.021,304.6,1.0,1.0,10/19/2018,300,T,61,6.0NRT,293.0,5.5,N,0,2018-10-19,299.371,58,1018.51,299.371,299.371
-29.262,-62.032,318.7,1.0,1.0,10/19/2018,300,T,97,6.0NRT,292.9,16.5,N,1,2018-10-19,299.371,58,1018.51,299.371,299.371
-18.464,-58.948,310.1,2.3,1.5,10/19/2018,305,T,71,6.0NRT,273.2,27.6,N,1,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
-18.451,-58.951,304.8,2.3,1.5,10/19/2018,305,T,56,6.0NRT,272.8,17.1,N,0,2018-10-19,306.02099999999996,66,992.97,306.02099999999996,306.02099999999996
